@relation J48_external-comb.arff

@attribute Psi_e_A numeric
@attribute PCR numeric
@attribute GATS8i numeric
@attribute nRCOOH numeric
@attribute nImidazoles numeric
@attribute SaaCH numeric
@attribute CATS2D_07_AP numeric
@attribute SHED_LL numeric
@attribute B05[N-O] numeric
@attribute B06[C-C] numeric
@attribute B07[C-O] numeric
@attribute B08[C-C] numeric
@attribute F03[N-S] numeric
@attribute F09[N-N] numeric
@attribute F09[N-N] numeric
@attribute MACCSFP8 numeric
@attribute MACCSFP37 numeric
@attribute MACCSFP38 numeric
@attribute MACCSFP48 numeric
@attribute MACCSFP49 numeric
@attribute MACCSFP62 numeric
@attribute MACCSFP80 numeric
@attribute MACCSFP84 numeric
@attribute MACCSFP125 numeric
@attribute Actividad {Act1,Act-1}

@data
7.6897,1.3628,1.1367,0,0,19.5694,0,14.7567,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Act1
7.8814,1.3303,0.7503,0,0,13.1012,0,12.0971,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Act1
7.7381,1.4997,1.163,0,0,17.2271,0,8.8175,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5056,1.2673,0.8959,0,0,10.2337,0,11.2464,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,Act-1
8.2121,1.474,1.0722,0,0,13.395,0,6.5467,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7885,1.3019,0.6844,0,0,13.1579,0,12.0094,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.7424,1.2343,1.2376,0,0,0,0,10.5321,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6346,1.151,0.9008,0,0,5.1013,0,10.8436,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Act1
7.9147,1.2583,1.1493,0,0,3.172,0,9.9805,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Act1
7.4921,1.1429,0.8032,0,0,6.9411,0,7.3782,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Act1
7.96,1.156,0.9675,0,0,6.4767,0,9.3598,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,Act1
7.7796,1.4981,0.8716,0,0,19.4237,0,14.0217,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7011,1.4749,0.9438,0,0,14.9026,0,11.9647,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7011,1.4749,0.9903,0,0,14.8495,0,11.4326,0,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.8951,1.3799,1.0424,0,0,15.3269,0,11.51,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
8.0833,1.3828,1.0419,0,0,12.5017,0,11.4387,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.8205,1.4138,0.9573,0,0,11.0391,0,9.8322,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,Act-1
7.7759,1.3651,1.227,0,0,15.0039,0,14.5249,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act-1
7.6611,1.2424,1.1008,0,0,7.4506,0,11.3874,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,Act1
7.7072,1.4401,0.9768,0,0,15.7754,0,15.4399,1,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.7714,1.4197,0.9759,0,0,13.2675,0,16.8927,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.9144,1.3507,0.9756,0,0,16.7723,0,17.1539,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act-1
7.8436,1.2329,0.8281,0,0,4.6081,0,7.5222,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Act1
7.8436,1.2318,0.8281,0,0,4.759,0,8.093,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Act1
7.5926,1.5138,0.9225,0,1,14.0545,0,13.0991,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,Act1
7.5259,1.4351,1.2518,0,0,14.0671,0,8.3705,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.7586,1.3723,1.088,0,0,10.1254,0,6.813,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.5367,1.3401,1.0924,0,0,14.4117,0,7.681,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.7031,1.297,0.9489,0,0,15.2264,0,15.9133,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.7381,1.4137,0.9838,0,0,15.1606,0,10.6051,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.8551,1.4032,0.8938,0,0,12.39,0,8.3199,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.075,1.4175,0.9856,0,0,12.8043,0,10.0707,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.3175,1.4163,0.7887,0,0,9.7948,0,8.3199,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.5104,1.4021,0.907,0,0,11.826,0,10.0707,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
8.0317,1.4122,0.9884,0,0,11.6596,0,10.529,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,Act1
7.7133,1.498,1.1707,0,0,19.5513,0,11.3921,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6207,1.3526,0.9414,0,0,20.1967,0,10.6019,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,Act1
7.75,1.3371,0.8167,0,0,6.0984,0,9.3672,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,Act1
7.8467,1.3603,0.8234,0,0,7.6457,0,10.3085,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7667,1.3569,0.8836,0,0,7.6091,0,10.3085,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.7372,1.3528,0.844,0,0,7.7472,0,10.3085,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,Act1
7.6667,1.2182,0.9176,0,0,5.8219,0,14.9618,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Act1
7.6398,1.2373,0.8478,0,0,17.6983,0,14.6693,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,Act1
7.9105,1.3244,1.0003,0,0,10.3213,0,9.205,1,1,1,1,2,0,0,0,0,1,0,0,0,1,0,1,Act1
7.9722,1.3244,0.9032,0,0,9.4076,0,8.9405,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,Act1
7.8905,1.3583,1.1522,0,0,13.4045,0,11.7677,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.8657,1.3609,1.133,0,0,13.4899,0,12.6826,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
7.5363,1.1863,0.9576,0,0,7.2119,0,12.962,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,Act1
7.8167,1.2995,1.0001,0,0,14.232,0,10.6662,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.95,1.2945,0.9959,0,0,13.0509,0,11.7049,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.78,1.206,0.9018,0,0,7.1973,0,9.782,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,Act1
7.9753,1.3014,0.9652,0,0,14.8488,0,10.9393,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.7976,1.3003,1.1201,0,0,16.502,0,10.9393,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
8.3939,1.2964,1.1909,0,0,10.5045,1,9.5878,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,Act1
7.9806,1.274,0.9922,0,0,7.0235,1,7.4979,1,1,1,1,1,2,2,0,1,1,0,1,1,1,0,1,Act1
7.78,1.206,1.2564,0,0,7.222,0,8.8514,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,Act1
7.95,1.2945,0.9935,0,0,13.1186,0,11.344,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.5123,1.187,0.9998,0,0,7.4241,0,11.4409,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,Act1
7.8046,1.2942,0.9836,0,0,14.4061,0,12.925,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,Act1
7.8167,1.3016,1.1119,0,0,14.2778,0,11.7005,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.8046,1.2942,1.0796,0,0,16.5085,0,10.4063,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
8.3939,1.2964,1.1058,0,0,10.3749,1,10.1096,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,Act1
7.7759,1.3001,1.13,0,0,14.7815,0,12.6774,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.9828,1.3051,0.9269,0,0,12.9804,0,11.5982,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,Act1
7.6782,1.3903,0.8866,0,0,14.0961,0,10.3583,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.381,1.2846,0.8732,0,0,7.5397,0,11.259,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.9295,1.4996,1.0053,1,0,15.9694,0,11.0946,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,Act1
7.9975,1.5109,0.8454,0,0,10.6566,2,11.4827,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,Act1
8.0435,1.2648,0.9539,0,0,2.5657,0,7.6053,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.8333,1.2026,0.9889,0,0,9.9699,0,11.1024,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Act1
7.6556,1.4123,1.1494,0,0,18.9874,0,11.7498,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8556,1.4123,1.1655,0,0,16.7544,0,10.6051,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.6998,1.323,1.2929,0,0,11.0812,0,9.5306,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7259,1.4173,1.0648,0,0,18.3383,0,11.1853,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.8994,1.3875,0.975,0,0,17.6558,0,7.8172,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,Act1
8.3778,1.5168,0.9416,0,0,18.7928,0,10.7775,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,Act1
8.1371,1.4328,0.8726,0,0,10.491,0,9.4914,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,Act1
8.0181,1.4044,1.0478,0,0,11.2632,0,4.6427,1,1,0,1,0,2,2,0,0,0,0,0,1,1,0,1,Act1
7.74,1.3177,0.8548,0,0,14.9345,0,11.4827,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,Act1
7.5774,1.376,1.0178,0,0,11.7381,0,13.895,0,1,1,1,0,2,2,0,0,1,0,0,1,1,0,1,Act1
7.9391,1.4928,1.1546,0,0,15.1672,0,7.0392,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.7214,1.4731,1.0773,0,0,14.9678,0,9.4948,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,Act1
8.2213,1.357,0.7987,0,0,11.8502,0,11.3037,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,Act1
7.5673,1.196,0.8596,0,0,8.309,0,10.3916,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Act1
